Mag_AB	SNR	zodi Filt	time
  20.80    5.0  2.0  F158         10
  20.80    5.0  2.0  F184         10
  20.80    5.0  2.0  F146         10
  20.80    5.0  2.0  F213         10
  20.80    5.0  3.5  F062         10
  20.80    5.0  3.5  F087         10
  20.80    5.0  3.5  F106         10
  20.80    5.0  3.5  F129         10
  20.80    5.0  3.5  F158         10
  20.80    5.0  3.5  F184         10
  20.80    5.0  3.5  F146         10
  20.80    5.0  3.5  F213         10
  20.80   10.0  1.2  F062         10
  20.80   10.0  1.2  F087         10
  20.80   10.0  1.2  F106         10
  20.80   10.0  1.2  F129         10
  20.80   10.0  1.2  F158         10
  20.80   10.0  1.2  F184         10
  20.80   10.0  1.2  F146         10
  20.80   10.0  1.2  F213         10
  20.80   10.0  1.4  F062         10
  20.80   10.0  1.4  F087         10
  20.80   10.0  1.4  F106         10
  20.80   10.0  1.4  F129         10
  20.80   10.0  1.4  F158         10
  20.80   10.0  1.4  F184         10
  20.80   10.0  1.4  F146         10
  20.80   10.0  1.4  F213         10
  20.80   10.0  2.0  F062         10
  20.80   10.0  2.0  F087         10
  20.80   10.0  2.0  F106         10
  20.80   10.0  2.0  F129         10
  20.80   10.0  2.0  F158         10
  20.80   10.0  2.0  F184         10
  20.80   10.0  2.0  F146         10
  20.80   10.0  2.0  F213         10
  20.80   10.0  3.5  F062         10
  20.80   10.0  3.5  F087         10
  20.80   10.0  3.5  F106         10
  20.80   10.0  3.5  F129         10
  20.80   10.0  3.5  F158         10
  20.80   10.0  3.5  F184         10
  20.80   10.0  3.5  F146         10
  20.80   10.0  3.5  F213         10
  20.80   15.0  1.2  F062         10
  20.80   15.0  1.2  F087         10
  20.80   15.0  1.2  F106         10
  20.80   15.0  1.2  F129         10
  20.80   15.0  1.2  F158         10
  20.80   15.0  1.2  F184         10
  20.80   15.0  1.2  F146         10
  20.80   15.0  1.2  F213         19
  20.80   15.0  1.4  F062         10
  20.80   15.0  1.4  F087         10
  20.80   15.0  1.4  F106         10
  20.80   15.0  1.4  F129         10
  20.80   15.0  1.4  F158         10
  20.80   15.0  1.4  F184         10
  20.80   15.0  1.4  F146         10
  20.80   15.0  1.4  F213         19
  20.80   15.0  2.0  F062         10
  20.80   15.0  2.0  F087         10
  20.80   15.0  2.0  F106         10
  20.80   15.0  2.0  F129         10
  20.80   15.0  2.0  F158         10
  20.80   15.0  2.0  F184         10
  20.80   15.0  2.0  F146         10
  20.80   15.0  2.0  F213         19
  20.80   15.0  3.5  F062         10
  20.80   15.0  3.5  F087         10
  20.80   15.0  3.5  F106         10
  20.80   15.0  3.5  F129         10
  20.80   15.0  3.5  F158         10
  20.80   15.0  3.5  F184         10
  20.80   15.0  3.5  F146         10
  20.80   15.0  3.5  F213         19
  20.80   20.0  1.2  F062         10
  20.80   20.0  1.2  F087         10
  20.80   20.0  1.2  F106         10
  20.80   20.0  1.2  F129         10
  20.80   20.0  1.2  F158         10
  20.80   20.0  1.2  F184         19
  20.80   20.0  1.2  F146         10
  20.80   20.0  1.2  F213         19
  20.80   20.0  1.4  F062         10
  20.80   20.0  1.4  F087         10
  20.80   20.0  1.4  F106         10
  20.80   20.0  1.4  F129         10
  20.80   20.0  1.4  F158         10
  20.80   20.0  1.4  F184         19
  20.80   20.0  1.4  F146         10
  20.80   20.0  1.4  F213         19
  20.80   20.0  2.0  F062         10
  20.80   20.0  2.0  F087         10
  20.80   20.0  2.0  F106         10
  20.80   20.0  2.0  F129         10
  20.80   20.0  2.0  F158         10
  20.80   20.0  2.0  F184         19
  20.80   20.0  2.0  F146         10
  20.80   20.0  2.0  F213         19
  20.80   20.0  3.5  F062         10
  20.80   20.0  3.5  F087         10
  20.80   20.0  3.5  F106         10
  20.80   20.0  3.5  F129         10
  20.80   20.0  3.5  F158         10
  20.80   20.0  3.5  F184         19
  20.80   20.0  3.5  F146         10
  20.80   20.0  3.5  F213         19
  20.80   50.0  1.2  F062         19
  20.80   50.0  1.2  F087         28
  20.80   50.0  1.2  F106         28
  20.80   50.0  1.2  F129         28
  20.80   50.0  1.2  F158         28
  20.80   50.0  1.2  F184         46
  20.80   50.0  1.2  F146         10
  20.80   50.0  1.2  F213         73
  20.80   50.0  1.4  F062         19
  20.80   50.0  1.4  F087         28
  20.80   50.0  1.4  F106         28
  20.80   50.0  1.4  F129         28
  20.80   50.0  1.4  F158         28
  20.80   50.0  1.4  F184         46
  20.80   50.0  1.4  F146         10
  20.80   50.0  1.4  F213         73
  20.80   50.0  2.0  F062         19
  20.80   50.0  2.0  F087         28
  20.80   50.0  2.0  F106         28
  20.80   50.0  2.0  F129         28
  20.80   50.0  2.0  F158         28
  20.80   50.0  2.0  F184         46
  20.80   50.0  2.0  F146         10
  20.80   50.0  2.0  F213         73
  20.80   50.0  3.5  F062         19
  20.80   50.0  3.5  F087         28
  20.80   50.0  3.5  F106         28
  20.80   50.0  3.5  F129         28
  20.80   50.0  3.5  F158         28
  20.80   50.0  3.5  F184         46
  20.80   50.0  3.5  F146         10
  20.80   50.0  3.5  F213         73
  20.90    5.0  1.2  F062         10
  20.90    5.0  1.2  F087         10
  20.90    5.0  1.2  F106         10
  20.90    5.0  1.2  F129         10
  20.90    5.0  1.2  F158         10
  20.90    5.0  1.2  F184         10
  20.90    5.0  1.2  F146         10
  20.90    5.0  1.2  F213         10
  20.90    5.0  1.4  F062         10
  20.90    5.0  1.4  F087         10
  20.90    5.0  1.4  F106         10
  20.90    5.0  1.4  F129         10
  20.90    5.0  1.4  F158         10
  20.90    5.0  1.4  F184         10
  20.90    5.0  1.4  F146         10
  20.90    5.0  1.4  F213         10
  20.90    5.0  2.0  F062         10
  20.90    5.0  2.0  F087         10
  20.90    5.0  2.0  F106         10
  20.90    5.0  2.0  F129         10
  20.90    5.0  2.0  F158         10
  20.90    5.0  2.0  F184         10
  20.90    5.0  2.0  F146         10
  20.90    5.0  2.0  F213         10
  20.90    5.0  3.5  F062         10
  20.90    5.0  3.5  F087         10
  20.90    5.0  3.5  F106         10
  20.90    5.0  3.5  F129         10
  20.90    5.0  3.5  F158         10
  20.90    5.0  3.5  F184         10
  20.90    5.0  3.5  F146         10
  20.90    5.0  3.5  F213         10
  20.90   10.0  1.2  F062         10
  20.90   10.0  1.2  F087         10
  20.90   10.0  1.2  F106         10
  20.90   10.0  1.2  F129         10
  20.90   10.0  1.2  F158         10
  20.90   10.0  1.2  F184         10
  20.90   10.0  1.2  F146         10
  20.90   10.0  1.2  F213         10
  20.90   10.0  1.4  F062         10
  20.90   10.0  1.4  F087         10
  20.90   10.0  1.4  F106         10
  20.90   10.0  1.4  F129         10
  20.90   10.0  1.4  F158         10
  20.90   10.0  1.4  F184         10
  20.90   10.0  1.4  F146         10
  20.90   10.0  1.4  F213         10
  20.90   10.0  2.0  F062         10
  20.90   10.0  2.0  F087         10
  20.90   10.0  2.0  F106         10
  20.90   10.0  2.0  F129         10
  20.90   10.0  2.0  F158         10
  20.90   10.0  2.0  F184         10
  20.90   10.0  2.0  F146         10
  20.90   10.0  2.0  F213         10
  20.90   10.0  3.5  F062         10
  20.90   10.0  3.5  F087         10
  20.90   10.0  3.5  F106         10
  20.90   10.0  3.5  F129         10
  20.90   10.0  3.5  F158         10
  20.90   10.0  3.5  F184         10
  20.90   10.0  3.5  F146         10
  20.90   10.0  3.5  F213         10
  20.90   15.0  1.2  F062         10
  20.90   15.0  1.2  F087         10
  20.90   15.0  1.2  F106         10
  20.90   15.0  1.2  F129         10
  20.90   15.0  1.2  F158         10
  20.90   15.0  1.2  F184         19
  20.90   15.0  1.2  F146         10
  20.90   15.0  1.2  F213         19
  20.90   15.0  1.4  F062         10
  20.90   15.0  1.4  F087         10
  20.90   15.0  1.4  F106         10
  20.90   15.0  1.4  F129         10
  20.90   15.0  1.4  F158         10
  20.90   15.0  1.4  F184         19
  20.90   15.0  1.4  F146         10
  20.90   15.0  1.4  F213         19
  20.90   15.0  2.0  F062         10
  20.90   15.0  2.0  F087         10
  20.90   15.0  2.0  F106         10
  20.90   15.0  2.0  F129         10
  20.90   15.0  2.0  F158         10
  20.90   15.0  2.0  F184         19
  20.90   15.0  2.0  F146         10
  20.90   15.0  2.0  F213         19
  20.90   15.0  3.5  F062         10
  20.90   15.0  3.5  F087         10
  20.90   15.0  3.5  F106         10
  20.90   15.0  3.5  F129         10
  20.90   15.0  3.5  F158         10
  20.90   15.0  3.5  F184         19
  20.90   15.0  3.5  F146         10
  20.90   15.0  3.5  F213         19
  20.90   20.0  1.2  F062         10
  20.90   20.0  1.2  F087         10
  20.90   20.0  1.2  F106         10
  20.90   20.0  1.2  F129         10
  20.90   20.0  1.2  F158         10
  20.90   20.0  1.2  F184         19
  20.90   20.0  1.2  F146         10
  20.90   20.0  1.2  F213         19
  20.90   20.0  1.4  F062         10
  20.90   20.0  1.4  F087         10
  20.90   20.0  1.4  F106         10
  20.90   20.0  1.4  F129         10
  20.90   20.0  1.4  F158         10
  20.90   20.0  1.4  F184         19
  20.90   20.0  1.4  F146         10
  20.90   20.0  1.4  F213         19
  20.90   20.0  2.0  F062         10
  20.90   20.0  2.0  F087         10
  20.90   20.0  2.0  F106         10
  20.90   20.0  2.0  F129         10
  20.90   20.0  2.0  F158         10
  20.90   20.0  2.0  F184         19
  20.90   20.0  2.0  F146         10
  20.90   20.0  2.0  F213         19
  20.90   20.0  3.5  F062         10
  20.90   20.0  3.5  F087         10
  20.90   20.0  3.5  F106         10
  20.90   20.0  3.5  F129         10
  20.90   20.0  3.5  F158         10
  20.90   20.0  3.5  F184         19
  20.90   20.0  3.5  F146         10
  20.90   20.0  3.5  F213         19
  20.90   50.0  1.2  F062         19
  20.90   50.0  1.2  F087         28
  20.90   50.0  1.2  F106         28
  20.90   50.0  1.2  F129         28
  20.90   50.0  1.2  F158         37
  20.90   50.0  1.2  F184         55
  20.90   50.0  1.2  F146         10
  20.90   50.0  1.2  F213         83
  20.90   50.0  1.4  F062         19
  20.90   50.0  1.4  F087         28
  20.90   50.0  1.4  F106         28
  20.90   50.0  1.4  F129         28
  20.90   50.0  1.4  F158         37
  20.90   50.0  1.4  F184         55
  20.90   50.0  1.4  F146         10
  20.90   50.0  1.4  F213         83
  20.90   50.0  2.0  F062         19
  20.90   50.0  2.0  F087         28
  20.90   50.0  2.0  F106         28
  20.90   50.0  2.0  F129         28
  20.90   50.0  2.0  F158         37
  20.90   50.0  2.0  F184         55
  20.90   50.0  2.0  F146         10
  20.90   50.0  2.0  F213         83
  20.90   50.0  3.5  F062         28
  20.90   50.0  3.5  F087         28
  20.90   50.0  3.5  F106         28
  20.90   50.0  3.5  F129         28
  20.90   50.0  3.5  F158         37
  20.90   50.0  3.5  F184         55
  20.90   50.0  3.5  F146         10
  20.90   50.0  3.5  F213         83
  21.00    5.0  1.2  F062         10
  21.00    5.0  1.2  F087         10
  21.00    5.0  1.2  F106         10
  21.00    5.0  1.2  F129         10
  21.00    5.0  1.2  F158         10
  21.00    5.0  1.2  F184         10
  21.00    5.0  1.2  F146         10
  21.00    5.0  1.2  F213         10
  21.00    5.0  1.4  F062         10
  21.00    5.0  1.4  F087         10
  21.00    5.0  1.4  F106         10
  21.00    5.0  1.4  F129         10
  21.00    5.0  1.4  F158         10
  21.00    5.0  1.4  F184         10
  21.00    5.0  1.4  F146         10
  21.00    5.0  1.4  F213         10
  21.00    5.0  2.0  F062         10
  21.00    5.0  2.0  F087         10
  21.00    5.0  2.0  F106         10
  21.00    5.0  2.0  F129         10
  21.00    5.0  2.0  F158         10
  21.00    5.0  2.0  F184         10
  21.00    5.0  2.0  F146         10
  21.00    5.0  2.0  F213         10
  21.00    5.0  3.5  F062         10
  21.00    5.0  3.5  F087         10
  21.00    5.0  3.5  F106         10
  21.00    5.0  3.5  F129         10
  21.00    5.0  3.5  F158         10
  21.00    5.0  3.5  F184         10
  21.00    5.0  3.5  F146         10
  21.00    5.0  3.5  F213         10
  21.00   10.0  1.2  F062         10
  21.00   10.0  1.2  F087         10
  21.00   10.0  1.2  F106         10
  21.00   10.0  1.2  F129         10
  21.00   10.0  1.2  F158         10
  21.00   10.0  1.2  F184         10
  21.00   10.0  1.2  F146         10
  21.00   10.0  1.2  F213         10
  21.00   10.0  1.4  F062         10
  21.00   10.0  1.4  F087         10
  21.00   10.0  1.4  F106         10
  21.00   10.0  1.4  F129         10
  21.00   10.0  1.4  F158         10
  21.00   10.0  1.4  F184         10
  21.00   10.0  1.4  F146         10
  21.00   10.0  1.4  F213         10
  21.00   10.0  2.0  F062         10
  21.00   10.0  2.0  F087         10
  21.00   10.0  2.0  F106         10
  21.00   10.0  2.0  F129         10
  21.00   10.0  2.0  F158         10
  21.00   10.0  2.0  F184         10
  21.00   10.0  2.0  F146         10
  21.00   10.0  2.0  F213         10
  21.00   10.0  3.5  F062         10
  21.00   10.0  3.5  F087         10
  21.00   10.0  3.5  F106         10
  21.00   10.0  3.5  F129         10
  21.00   10.0  3.5  F158         10
  21.00   10.0  3.5  F184         10
  21.00   10.0  3.5  F146         10
  21.00   10.0  3.5  F213         10
  21.00   15.0  1.2  F062         10
  21.00   15.0  1.2  F087         10
  21.00   15.0  1.2  F106         10
  21.00   15.0  1.2  F129         10
  21.00   15.0  1.2  F158         10
  21.00   15.0  1.2  F184         19
  21.00   15.0  1.2  F146         10
  21.00   15.0  1.2  F213         19
  21.00   15.0  1.4  F062         10
  21.00   15.0  1.4  F087         10
  21.00   15.0  1.4  F106         10
  21.00   15.0  1.4  F129         10
  21.00   15.0  1.4  F158         10
  21.00   15.0  1.4  F184         19
  21.00   15.0  1.4  F146         10
  21.00   15.0  1.4  F213         19
  21.00   15.0  2.0  F062         10
  21.00   15.0  2.0  F087         10
  21.00   15.0  2.0  F106         10
  21.00   15.0  2.0  F129         10
  21.00   15.0  2.0  F158         10
  21.00   15.0  2.0  F184         19
  21.00   15.0  2.0  F146         10
  21.00   15.0  2.0  F213         19
  21.00   15.0  3.5  F062         10
  21.00   15.0  3.5  F087         10
  21.00   15.0  3.5  F106         10
  21.00   15.0  3.5  F129         10
  21.00   15.0  3.5  F158         10
  21.00   15.0  3.5  F184         19
  21.00   15.0  3.5  F146         10
  21.00   15.0  3.5  F213         19
  21.00   20.0  1.2  F062         10
  21.00   20.0  1.2  F087         10
  21.00   20.0  1.2  F106         10
  21.00   20.0  1.2  F129         10
  21.00   20.0  1.2  F158         10
  21.00   20.0  1.2  F184         19
  21.00   20.0  1.2  F146         10
  21.00   20.0  1.2  F213         28
  21.00   20.0  1.4  F062         10
  21.00   20.0  1.4  F087         10
  21.00   20.0  1.4  F106         10
  21.00   20.0  1.4  F129         10
  21.00   20.0  1.4  F158         10
  21.00   20.0  1.4  F184         19
  21.00   20.0  1.4  F146         10
  21.00   20.0  1.4  F213         28
  21.00   20.0  2.0  F062         10
  21.00   20.0  2.0  F087         10
  21.00   20.0  2.0  F106         10
  21.00   20.0  2.0  F129         10
  21.00   20.0  2.0  F158         10
  21.00   20.0  2.0  F184         19
  21.00   20.0  2.0  F146         10
  21.00   20.0  2.0  F213         28
  21.00   20.0  3.5  F062         10
  21.00   20.0  3.5  F087         10
  21.00   20.0  3.5  F106         10
  21.00   20.0  3.5  F129         10
  21.00   20.0  3.5  F158         10
  21.00   20.0  3.5  F184         19
  21.00   20.0  3.5  F146         10
  21.00   20.0  3.5  F213         28
  21.00   50.0  1.2  F062         28
  21.00   50.0  1.2  F087         37
  21.00   50.0  1.2  F106         37
  21.00   50.0  1.2  F129         37
  21.00   50.0  1.2  F158         37
  21.00   50.0  1.2  F184         55
  21.00   50.0  1.2  F146         10
  21.00   50.0  1.2  F213         92
  21.00   50.0  1.4  F062         28
  21.00   50.0  1.4  F087         37
  21.00   50.0  1.4  F106         37
  21.00   50.0  1.4  F129         37
  21.00   50.0  1.4  F158         37
  21.00   50.0  1.4  F184         55
  21.00   50.0  1.4  F146         10
  21.00   50.0  1.4  F213         92
  21.00   50.0  2.0  F062         28
  21.00   50.0  2.0  F087         37
  21.00   50.0  2.0  F106         37
  21.00   50.0  2.0  F129         37
  21.00   50.0  2.0  F158         37
  21.00   50.0  2.0  F184         55
  21.00   50.0  2.0  F146         10
  21.00   50.0  2.0  F213         92
  21.00   50.0  3.5  F062         28
  21.00   50.0  3.5  F087         37
  21.00   50.0  3.5  F106         37
  21.00   50.0  3.5  F129         37
  21.00   50.0  3.5  F158         37
  21.00   50.0  3.5  F184         55
  21.00   50.0  3.5  F146         19
  21.00   50.0  3.5  F213         92
  21.10    5.0  1.2  F062         10
  21.10    5.0  1.2  F087         10
  21.10    5.0  1.2  F106         10
  21.10    5.0  1.2  F129         10
  21.10    5.0  1.2  F158         10
  21.10    5.0  1.2  F184         10
  21.10    5.0  1.2  F146         10
  21.10    5.0  1.2  F213         10
  21.10    5.0  1.4  F062         10
  21.10    5.0  1.4  F087         10
  21.10    5.0  1.4  F106         10
  21.10    5.0  1.4  F129         10
  21.10    5.0  1.4  F158         10
  21.10    5.0  1.4  F184         10
  21.10    5.0  1.4  F146         10
  21.10    5.0  1.4  F213         10
  21.10    5.0  2.0  F062         10
  21.10    5.0  2.0  F087         10
  21.10    5.0  2.0  F106         10
  21.10    5.0  2.0  F129         10
  21.10    5.0  2.0  F158         10
  21.10    5.0  2.0  F184         10
  21.10    5.0  2.0  F146         10
  21.10    5.0  2.0  F213         10
  21.10    5.0  3.5  F062         10
  21.10    5.0  3.5  F087         10
  21.10    5.0  3.5  F106         10
  21.10    5.0  3.5  F129         10
  21.10    5.0  3.5  F158         10
  21.10    5.0  3.5  F184         10
  21.10    5.0  3.5  F146         10
  21.10    5.0  3.5  F213         10
  21.10   10.0  1.2  F062         10
  21.10   10.0  1.2  F087         10
  21.10   10.0  1.2  F106         10
  21.10   10.0  1.2  F129         10
  21.10   10.0  1.2  F158         10
  21.10   10.0  1.2  F184         10
  21.10   10.0  1.2  F146         10
  21.10   10.0  1.2  F213         10
  21.10   10.0  1.4  F062         10
  21.10   10.0  1.4  F087         10
  21.10   10.0  1.4  F106         10
  21.10   10.0  1.4  F129         10
  21.10   10.0  1.4  F158         10
  21.10   10.0  1.4  F184         10
  21.10   10.0  1.4  F146         10
  21.10   10.0  1.4  F213         10
  21.10   10.0  2.0  F062         10
  21.10   10.0  2.0  F087         10
  21.10   10.0  2.0  F106         10
  21.10   10.0  2.0  F129         10
  21.10   10.0  2.0  F158         10
  21.10   10.0  2.0  F184         10
  21.10   10.0  2.0  F146         10
  21.10   10.0  2.0  F213         10
  21.10   10.0  3.5  F062         10
  21.10   10.0  3.5  F087         10
  21.10   10.0  3.5  F106         10
  21.10   10.0  3.5  F129         10
  21.10   10.0  3.5  F158         10
  21.10   10.0  3.5  F184         10
  21.10   10.0  3.5  F146         10
  21.10   10.0  3.5  F213         10
  21.10   15.0  1.2  F062         10
  21.10   15.0  1.2  F087         10
  21.10   15.0  1.2  F106         10
  21.10   15.0  1.2  F129         10
  21.10   15.0  1.2  F158         10
  21.10   15.0  1.2  F184         19
  21.10   15.0  1.2  F146         10
  21.10   15.0  1.2  F213         19
  21.10   15.0  1.4  F062         10
  21.10   15.0  1.4  F087         10
  21.10   15.0  1.4  F106         10
  21.10   15.0  1.4  F129         10
  21.10   15.0  1.4  F158         10
  21.10   15.0  1.4  F184         19
  21.10   15.0  1.4  F146         10
  21.10   15.0  1.4  F213         19
  21.10   15.0  2.0  F062         10
  21.10   15.0  2.0  F087         10
  21.10   15.0  2.0  F106         10
  21.10   15.0  2.0  F129         10
  21.10   15.0  2.0  F158         10
  21.10   15.0  2.0  F184         19
  21.10   15.0  2.0  F146         10
  21.10   15.0  2.0  F213         19
  21.10   15.0  3.5  F062         10
  21.10   15.0  3.5  F087         10
  21.10   15.0  3.5  F106         10
  21.10   15.0  3.5  F129         10
  21.10   15.0  3.5  F158         10
  21.10   15.0  3.5  F184         19
  21.10   15.0  3.5  F146         10
  21.10   15.0  3.5  F213         19
  21.10   20.0  1.2  F062         10
  21.10   20.0  1.2  F087         10
  21.10   20.0  1.2  F106         10
  21.10   20.0  1.2  F129         19
  21.10   20.0  1.2  F158         19
  21.10   20.0  1.2  F184         19
  21.10   20.0  1.2  F146         10
  21.10   20.0  1.2  F213         28
  21.10   20.0  1.4  F062         10
  21.10   20.0  1.4  F087         10
  21.10   20.0  1.4  F106         10
  21.10   20.0  1.4  F129         19
  21.10   20.0  1.4  F158         19
  21.10   20.0  1.4  F184         19
  21.10   20.0  1.4  F146         10
  21.10   20.0  1.4  F213         28
  21.10   20.0  2.0  F062         10
  21.10   20.0  2.0  F087         10
  21.10   20.0  2.0  F106         10
  21.10   20.0  2.0  F129         19
  21.10   20.0  2.0  F158         19
  21.10   20.0  2.0  F184         19
  21.10   20.0  2.0  F146         10
  21.10   20.0  2.0  F213         28
  21.10   20.0  3.5  F062         10
  21.10   20.0  3.5  F087         10
  21.10   20.0  3.5  F106         10
  21.10   20.0  3.5  F129         19
  21.10   20.0  3.5  F158         19
  21.10   20.0  3.5  F184         19
  21.10   20.0  3.5  F146         10
  21.10   20.0  3.5  F213         28
  21.10   50.0  1.2  F062         28
  21.10   50.0  1.2  F087         37
  21.10   50.0  1.2  F106         37
  21.10   50.0  1.2  F129         37
  21.10   50.0  1.2  F158         37
  21.10   50.0  1.2  F184         64
  21.10   50.0  1.2  F146         19
  21.10   50.0  1.2  F213        101
  21.10   50.0  1.4  F062         28
  21.10   50.0  1.4  F087         37
  21.10   50.0  1.4  F106         37
  21.10   50.0  1.4  F129         37
  21.10   50.0  1.4  F158         37
  21.10   50.0  1.4  F184         64
  21.10   50.0  1.4  F146         19
  21.10   50.0  1.4  F213        110
  21.10   50.0  2.0  F062         28
  21.10   50.0  2.0  F087         37
  21.10   50.0  2.0  F106         37
  21.10   50.0  2.0  F129         37
  21.10   50.0  2.0  F158         37
  21.10   50.0  2.0  F184         64
  21.10   50.0  2.0  F146         19
  21.10   50.0  2.0  F213        110
  21.10   50.0  3.5  F062         28
  21.10   50.0  3.5  F087         37
  21.10   50.0  3.5  F106         37
  21.10   50.0  3.5  F129         37
  21.10   50.0  3.5  F158         37
  21.10   50.0  3.5  F184         64
  21.10   50.0  3.5  F146         19
  21.10   50.0  3.5  F213        110
  21.20    5.0  1.2  F062         10
  21.20    5.0  1.2  F087         10
  21.20    5.0  1.2  F106         10
  21.20    5.0  1.2  F129         10
  21.20    5.0  1.2  F158         10
  21.20    5.0  1.2  F184         10
  21.20    5.0  1.2  F146         10
  21.20    5.0  1.2  F213         10
  21.20    5.0  1.4  F062         10
  21.20    5.0  1.4  F087         10
  21.20    5.0  1.4  F106         10
  21.20    5.0  1.4  F129         10
  21.20    5.0  1.4  F158         10
  21.20    5.0  1.4  F184         10
  21.20    5.0  1.4  F146         10
  21.20    5.0  1.4  F213         10
  21.20    5.0  2.0  F062         10
  21.20    5.0  2.0  F087         10
  21.20    5.0  2.0  F106         10
  21.20    5.0  2.0  F129         10
  21.20    5.0  2.0  F158         10
  21.20    5.0  2.0  F184         10
  21.20    5.0  2.0  F146         10
  21.20    5.0  2.0  F213         10
  21.20    5.0  3.5  F062         10
  21.20    5.0  3.5  F087         10
  21.20    5.0  3.5  F106         10
  21.20    5.0  3.5  F129         10
  21.20    5.0  3.5  F158         10
  21.20    5.0  3.5  F184         10
  21.20    5.0  3.5  F146         10
  21.20    5.0  3.5  F213         10
  21.20   10.0  1.2  F062         10
  21.20   10.0  1.2  F087         10
  21.20   10.0  1.2  F106         10
  21.20   10.0  1.2  F129         10
  21.20   10.0  1.2  F158         10
  21.20   10.0  1.2  F184         10
  21.20   10.0  1.2  F146         10
  21.20   10.0  1.2  F213         19
  21.20   10.0  1.4  F062         10
  21.20   10.0  1.4  F087         10
  21.20   10.0  1.4  F106         10
  21.20   10.0  1.4  F129         10
  21.20   10.0  1.4  F158         10
  21.20   10.0  1.4  F184         10
  21.20   10.0  1.4  F146         10
  21.20   10.0  1.4  F213         19
  21.20   10.0  2.0  F062         10
  21.20   10.0  2.0  F087         10
  21.20   10.0  2.0  F106         10
  21.20   10.0  2.0  F129         10
  21.20   10.0  2.0  F158         10
  21.20   10.0  2.0  F184         10
  21.20   10.0  2.0  F146         10
  21.20   10.0  2.0  F213         19
  21.20   10.0  3.5  F062         10
  21.20   10.0  3.5  F087         10
  21.20   10.0  3.5  F106         10
  21.20   10.0  3.5  F129         10
  21.20   10.0  3.5  F158         10
  21.20   10.0  3.5  F184         10
  21.20   10.0  3.5  F146         10
  21.20   10.0  3.5  F213         19
  21.20   15.0  1.2  F062         10
  21.20   15.0  1.2  F087         10
  21.20   15.0  1.2  F106         10
  21.20   15.0  1.2  F129         10
  21.20   15.0  1.2  F158         10
  21.20   15.0  1.2  F184         19
  21.20   15.0  1.2  F146         10
  21.20   15.0  1.2  F213         19
  21.20   15.0  1.4  F062         10
  21.20   15.0  1.4  F087         10
  21.20   15.0  1.4  F106         10
  21.20   15.0  1.4  F129         10
  21.20   15.0  1.4  F158         10
  21.20   15.0  1.4  F184         19
  21.20   15.0  1.4  F146         10
  21.20   15.0  1.4  F213         19
  21.20   15.0  2.0  F062         10
  21.20   15.0  2.0  F087         10
  21.20   15.0  2.0  F106         10
  21.20   15.0  2.0  F129         10
  21.20   15.0  2.0  F158         10
  21.20   15.0  2.0  F184         19
  21.20   15.0  2.0  F146         10
  21.20   15.0  2.0  F213         19
  21.20   15.0  3.5  F062         10
  21.20   15.0  3.5  F087         10
  21.20   15.0  3.5  F106         10
  21.20   15.0  3.5  F129         10
  21.20   15.0  3.5  F158         10
  21.20   15.0  3.5  F184         19
  21.20   15.0  3.5  F146         10
  21.20   15.0  3.5  F213         19
  21.20   20.0  1.2  F062         10
  21.20   20.0  1.2  F087         19
  21.20   20.0  1.2  F106         19
  21.20   20.0  1.2  F129         19
  21.20   20.0  1.2  F158         19
  21.20   20.0  1.2  F184         19
  21.20   20.0  1.2  F146         10
  21.20   20.0  1.2  F213         28
  21.20   20.0  1.4  F062         10
  21.20   20.0  1.4  F087         19
  21.20   20.0  1.4  F106         19
  21.20   20.0  1.4  F129         19
  21.20   20.0  1.4  F158         19
  21.20   20.0  1.4  F184         19
  21.20   20.0  1.4  F146         10
  21.20   20.0  1.4  F213         28
  21.20   20.0  2.0  F062         10
  21.20   20.0  2.0  F087         19
  21.20   20.0  2.0  F106         19
  21.20   20.0  2.0  F129         19
  21.20   20.0  2.0  F158         19
  21.20   20.0  2.0  F184         19
  21.20   20.0  2.0  F146         10
  21.20   20.0  2.0  F213         28
  21.20   20.0  3.5  F062         10
  21.20   20.0  3.5  F087         19
  21.20   20.0  3.5  F106         19
  21.20   20.0  3.5  F129         19
  21.20   20.0  3.5  F158         19
  21.20   20.0  3.5  F184         28
  21.20   20.0  3.5  F146         10
  21.20   20.0  3.5  F213         28
  21.20   50.0  1.2  F062         28
  21.20   50.0  1.2  F087         37
  21.20   50.0  1.2  F106         37
  21.20   50.0  1.2  F129         37
  21.20   50.0  1.2  F158         46
  21.20   50.0  1.2  F184         64
  21.20   50.0  1.2  F146         19
  21.20   50.0  1.2  F213        119
  21.20   50.0  1.4  F062         28
  21.20   50.0  1.4  F087         37
  21.20   50.0  1.4  F106         37
  21.20   50.0  1.4  F129         37
  21.20   50.0  1.4  F158         46
  21.20   50.0  1.4  F184         64
  21.20   50.0  1.4  F146         19
  21.20   50.0  1.4  F213        119
  21.20   50.0  2.0  F062         28
  21.20   50.0  2.0  F087         37
  21.20   50.0  2.0  F106         37
  21.20   50.0  2.0  F129         37
  21.20   50.0  2.0  F158         46
  21.20   50.0  2.0  F184         64
  21.20   50.0  2.0  F146         19
  21.20   50.0  2.0  F213        119
  21.20   50.0  3.5  F062         28
  21.20   50.0  3.5  F087         37
  21.20   50.0  3.5  F106         37
  21.20   50.0  3.5  F129         46
